-0.999987,-0.005000,0.000000,0.999987,0.005000,0.000000
-0.999950,-0.010000,0.000000,0.999950,0.010000,0.000000
-0.999887,-0.014999,0.000000,0.999887,0.014999,0.000000
-0.999800,-0.019999,0.000000,0.999800,0.019999,0.000000
-0.999687,-0.024997,0.000000,0.999687,0.024997,0.000000
-0.999550,-0.029996,0.000000,0.999550,0.029996,0.000000
-0.999388,-0.034993,0.000000,0.999388,0.034993,0.000000
-0.999200,-0.039990,0.000000,0.999200,0.039990,0.000000
-0.998988,-0.044985,0.000000,0.998988,0.044985,0.000000
-0.998750,-0.049979,0.000000,0.998750,0.049979,0.000000
-0.998488,-0.054973,0.000000,0.998488,0.054973,0.000000
-0.998200,-0.059964,0.000000,0.998200,0.059964,0.000000
-0.997888,-0.064955,0.000000,0.997888,0.064955,0.000000
-0.997551,-0.069943,0.000000,0.997551,0.069943,0.000000
-0.997189,-0.074930,0.000000,0.997189,0.074930,0.000000
-0.996802,-0.079915,0.000000,0.996802,0.079915,0.000000
-0.996390,-0.084898,0.000000,0.996390,0.084898,0.000000
-0.995953,-0.089879,0.000000,0.995953,0.089879,0.000000
-0.995491,-0.094858,0.000000,0.995491,0.094858,0.000000
-0.995004,-0.099834,0.000000,0.995004,0.099834,0.000000
-0.994493,-0.104808,0.000000,0.994493,0.104808,0.000000
-0.993956,-0.109779,0.000000,0.993956,0.109779,0.000000
-0.993395,-0.114747,0.000000,0.993395,0.114747,0.000000
-0.992809,-0.119713,0.000000,0.992809,0.119713,0.000000
-0.992198,-0.124675,0.000000,0.992198,0.124675,0.000000
-0.991562,-0.129635,0.000000,0.991562,0.129635,0.000000
-0.990901,-0.134591,0.000000,0.990901,0.134591,0.000000
-0.990216,-0.139544,0.000000,0.990216,0.139544,0.000000
-0.989506,-0.144493,0.000000,0.989506,0.144493,0.000000
-0.988771,-0.149439,0.000000,0.988771,0.149439,0.000000
-0.988012,-0.154381,0.000000,0.988012,0.154381,0.000000
-0.987227,-0.159319,0.000000,0.987227,0.159319,0.000000
-0.986418,-0.164253,0.000000,0.986418,0.164253,0.000000
-0.985585,-0.169183,0.000000,0.985585,0.169183,0.000000
-0.984727,-0.174109,0.000000,0.984727,0.174109,0.000000
-0.983844,-0.179030,0.000000,0.983844,0.179030,0.000000
-0.982936,-0.183947,0.000000,0.982936,0.183947,0.000000
-0.982004,-0.188860,0.000000,0.982004,0.188860,0.000000
-0.981048,-0.193767,0.000000,0.981048,0.193767,0.000000
-0.980067,-0.198670,0.000000,0.980067,0.198670,0.000000
-0.979061,-0.203568,0.000000,0.979061,0.203568,0.000000
-0.978031,-0.208461,0.000000,0.978031,0.208461,0.000000
-0.976976,-0.213348,0.000000,0.976976,0.213348,0.000000
-0.975897,-0.218231,0.000000,0.975897,0.218231,0.000000
-0.974794,-0.223107,0.000000,0.974794,0.223107,0.000000
-0.973666,-0.227978,0.000000,0.973666,0.227978,0.000000
-0.972514,-0.232844,0.000000,0.972514,0.232844,0.000000
-0.971338,-0.237704,0.000000,0.971338,0.237704,0.000000
-0.970137,-0.242557,0.000000,0.970137,0.242557,0.000000
-0.968912,-0.247405,0.000000,0.968912,0.247405,0.000000
-0.967663,-0.252246,0.000000,0.967663,0.252246,0.000000
-0.966390,-0.257082,0.000000,0.966390,0.257082,0.000000
-0.965092,-0.261910,0.000000,0.965092,0.261910,0.000000
-0.963771,-0.266733,0.000000,0.963771,0.266733,0.000000
-0.962425,-0.271548,0.000000,0.962425,0.271548,0.000000
-0.961055,-0.276357,0.000000,0.961055,0.276357,0.000000
-0.959662,-0.281159,0.000000,0.959662,0.281159,0.000000
-0.958244,-0.285953,0.000000,0.958244,0.285953,0.000000
-0.956802,-0.290741,0.000000,0.956802,0.290741,0.000000
-0.955336,-0.295521,0.000000,0.955336,0.295521,0.000000
-0.953847,-0.300294,0.000000,0.953847,0.300294,0.000000
-0.952334,-0.305060,0.000000,0.952334,0.305060,0.000000
-0.950796,-0.309818,0.000000,0.950796,0.309818,0.000000
-0.949235,-0.314568,0.000000,0.949235,0.314568,0.000000
-0.947651,-0.319310,0.000000,0.947651,0.319310,0.000000
-0.946042,-0.324044,0.000000,0.946042,0.324044,0.000000
-0.944410,-0.328771,0.000000,0.944410,0.328771,0.000000
-0.942755,-0.333488,0.000000,0.942755,0.333488,0.000000
-0.941075,-0.338198,0.000000,0.941075,0.338198,0.000000
-0.939373,-0.342899,0.000000,0.939373,0.342899,0.000000
-0.937646,-0.347592,0.000000,0.937646,0.347592,0.000000
-0.935897,-0.352276,0.000000,0.935897,0.352276,0.000000
-0.934124,-0.356951,0.000000,0.934124,0.356951,0.000000
-0.932327,-0.361617,0.000000,0.932327,0.361617,0.000000
-0.930507,-0.366274,0.000000,0.930507,0.366274,0.000000
-0.928665,-0.370922,0.000000,0.928665,0.370922,0.000000
-0.926798,-0.375561,0.000000,0.926798,0.375561,0.000000
-0.924909,-0.380190,0.000000,0.924909,0.380190,0.000000
-0.922996,-0.384810,0.000000,0.922996,0.384810,0.000000
-0.921061,-0.389420,0.000000,0.921061,0.389420,0.000000
-0.919102,-0.394020,0.000000,0.919102,0.394020,0.000000
-0.917121,-0.398611,0.000000,0.917121,0.398611,0.000000
-0.915116,-0.403192,0.000000,0.915116,0.403192,0.000000
-0.913089,-0.407762,0.000000,0.913089,0.407762,0.000000
-0.911039,-0.412323,0.000000,0.911039,0.412323,0.000000
-0.908966,-0.416873,0.000000,0.908966,0.416873,0.000000
-0.906870,-0.421412,0.000000,0.906870,0.421412,0.000000
-0.904751,-0.425941,0.000000,0.904751,0.425941,0.000000
-0.902610,-0.430460,0.000000,0.902610,0.430460,0.000000
-0.900447,-0.434967,0.000000,0.900447,0.434967,0.000000
-0.898261,-0.439464,0.000000,0.898261,0.439464,0.000000
-0.896052,-0.443950,0.000000,0.896052,0.443950,0.000000
-0.893821,-0.448425,0.000000,0.893821,0.448425,0.000000
-0.891568,-0.452888,0.000000,0.891568,0.452888,0.000000
-0.889292,-0.457340,0.000000,0.889292,0.457340,0.000000
-0.886995,-0.461781,0.000000,0.886995,0.461781,0.000000
-0.884675,-0.466210,0.000000,0.884675,0.466210,0.000000
-0.882333,-0.470628,0.000000,0.882333,0.470628,0.000000
-0.879968,-0.475034,0.000000,0.879968,0.475034,0.000000
-0.877582,-0.479428,0.000000,0.877582,0.479428,0.000000
-0.875174,-0.483809,0.000000,0.875174,0.483809,0.000000
-0.872744,-0.488179,0.000000,0.872744,0.488179,0.000000
-0.870292,-0.492537,0.000000,0.870292,0.492537,0.000000
-0.867819,-0.496882,0.000000,0.867819,0.496882,0.000000
-0.865324,-0.501215,0.000000,0.865324,0.501215,0.000000
-0.862807,-0.505535,0.000000,0.862807,0.505535,0.000000
-0.860268,-0.509843,0.000000,0.860268,0.509843,0.000000
-0.857708,-0.514138,0.000000,0.857708,0.514138,0.000000
-0.855127,-0.518420,0.000000,0.855127,0.518420,0.000000
-0.852524,-0.522690,0.000000,0.852524,0.522690,0.000000
-0.849900,-0.526946,0.000000,0.849900,0.526946,0.000000
-0.847255,-0.531188,0.000000,0.847255,0.531188,0.000000
-0.844588,-0.535418,0.000000,0.844588,0.535418,0.000000
-0.841901,-0.539634,0.000000,0.841901,0.539634,0.000000
-0.839192,-0.543837,0.000000,0.839192,0.543837,0.000000
-0.836462,-0.548026,0.000000,0.836462,0.548026,0.000000
-0.833712,-0.552202,0.000000,0.833712,0.552202,0.000000
-0.830940,-0.556364,0.000000,0.830940,0.556364,0.000000
-0.828148,-0.560511,0.000000,0.828148,0.560511,0.000000
-0.825335,-0.564645,0.000000,0.825335,0.564645,0.000000
-0.822502,-0.568765,0.000000,0.822502,0.568765,0.000000
-0.819648,-0.572870,0.000000,0.819648,0.572870,0.000000
-0.816773,-0.576961,0.000000,0.816773,0.576961,0.000000
-0.813878,-0.581038,0.000000,0.813878,0.581038,0.000000
-0.810963,-0.585100,0.000000,0.810963,0.585100,0.000000
-0.808027,-0.589147,0.000000,0.808027,0.589147,0.000000
-0.805071,-0.593180,0.000000,0.805071,0.593180,0.000000
-0.802095,-0.597198,0.000000,0.802095,0.597198,0.000000
-0.799099,-0.601201,0.000000,0.799099,0.601201,0.000000
-0.796083,-0.605189,0.000000,0.796083,0.605189,0.000000
-0.793048,-0.609162,0.000000,0.793048,0.609162,0.000000
-0.789992,-0.613120,0.000000,0.789992,0.613120,0.000000
-0.786916,-0.617062,0.000000,0.786916,0.617062,0.000000
-0.783821,-0.620989,0.000000,0.783821,0.620989,0.000000
-0.780707,-0.624900,0.000000,0.780707,0.624900,0.000000
-0.777572,-0.628796,0.000000,0.777572,0.628796,0.000000
-0.774419,-0.632676,0.000000,0.774419,0.632676,0.000000
-0.771246,-0.636540,0.000000,0.771246,0.636540,0.000000
-0.768053,-0.640388,0.000000,0.768053,0.640388,0.000000
-0.764842,-0.644221,0.000000,0.764842,0.644221,0.000000
-0.761611,-0.648037,0.000000,0.761611,0.648037,0.000000
-0.758362,-0.651837,0.000000,0.758362,0.651837,0.000000
-0.755093,-0.655620,0.000000,0.755093,0.655620,0.000000
-0.751805,-0.659388,0.000000,0.751805,0.659388,0.000000
-0.748499,-0.663138,0.000000,0.748499,0.663138,0.000000
-0.745174,-0.666873,0.000000,0.745174,0.666873,0.000000
-0.741830,-0.670590,0.000000,0.741830,0.670590,0.000000
-0.738468,-0.674291,0.000000,0.738468,0.674291,0.000000
-0.735088,-0.677975,0.000000,0.735088,0.677975,0.000000
-0.731688,-0.681642,0.000000,0.731688,0.681642,0.000000
-0.728271,-0.685292,0.000000,0.728271,0.685292,0.000000
-0.724836,-0.688925,0.000000,0.724836,0.688925,0.000000
-0.721382,-0.692540,0.000000,0.721382,0.692540,0.000000
-0.717910,-0.696139,0.000000,0.717910,0.696139,0.000000
